id,object_name,chain,object_type,address,number
219904,KINGBERRY,нет,кафетерий,"город Москва, проспект Андропова, дом 22",0
219911,«ИZЮМ» дагестанская кухня,нет,ресторан,"город Москва, проспект Андропова, дом 22",30
219780,Дядюшка Хо,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",70
218845,Кафе «Кофе Порт»,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",26
218848,Кафе «Ванильное небо»,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",48
219792,Кафе Канапе,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",4
219793,Кафе,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",4
219795,MAX BaKery,нет,магазин (отдел кулинарии),"город Москва, улица Ленинская Слобода, дом 19",0
219797,Вьетнамская кухня PHO VIET,нет,кафе,"город Москва, улица Ленинская Слобода, дом 19",21
219799,Салат-Бар EVA,нет,бар,"город Москва, улица Ленинская Слобода, дом 19",16
206754,Кафе «Эльбрус»,нет,кафе,"город Москва, Харьковская улица, дом 4, корпус 3",75
207657,Столовая «Леметр ФСК»,нет,столовая,"город Москва, Варшавское шоссе, дом 125Ж, корпус 6",46
