,record_id,item_topic,source_topic,age_segment,dt,visits
19232,1059829,Полезные советы,Дети,26-30,2019-09-24 18:58:00,27
19233,1059830,Полезные советы,Дети,26-30,2019-09-24 18:59:00,26
19234,1059831,Полезные советы,Дети,26-30,2019-09-24 19:00:00,9
19235,1059832,Полезные советы,Дети,31-35,2019-09-24 18:30:00,1
19236,1059833,Полезные советы,Дети,31-35,2019-09-24 18:31:00,2
19237,1059834,Полезные советы,Дети,31-35,2019-09-24 18:32:00,2
19238,1059835,Полезные советы,Дети,31-35,2019-09-24 18:52:00,1
19239,1059836,Полезные советы,Дети,31-35,2019-09-24 18:53:00,3
19240,1059837,Полезные советы,Дети,31-35,2019-09-24 18:54:00,6
19241,1059838,Полезные советы,Дети,31-35,2019-09-24 18:55:00,14
19242,1059839,Полезные советы,Дети,31-35,2019-09-24 18:56:00,18
19243,1059840,Полезные советы,Дети,31-35,2019-09-24 18:57:00,34
19244,1059841,Полезные советы,Дети,31-35,2019-09-24 18:58:00,20
19245,1059842,Полезные советы,Дети,31-35,2019-09-24 18:59:00,24
19246,1059843,Полезные советы,Дети,31-35,2019-09-24 19:00:00,7
19247,1059844,Полезные советы,Дети,36-40,2019-09-24 18:32:00,2
19248,1059845,Полезные советы,Дети,36-40,2019-09-24 18:33:00,1
19249,1059846,Полезные советы,Дети,36-40,2019-09-24 18:35:00,1
19250,1059847,Полезные советы,Дети,36-40,2019-09-24 18:52:00,1
19251,1059848,Полезные советы,Дети,36-40,2019-09-24 18:53:00,1
19252,1059849,Полезные советы,Дети,36-40,2019-09-24 18:54:00,9
19253,1059850,Полезные советы,Дети,36-40,2019-09-24 18:55:00,7
19254,1059851,Полезные советы,Дети,36-40,2019-09-24 18:56:00,10
19255,1059852,Полезные советы,Дети,36-40,2019-09-24 18:57:00,18
19256,1059853,Полезные советы,Дети,36-40,2019-09-24 18:58:00,24
19257,1059854,Полезные советы,Дети,36-40,2019-09-24 18:59:00,18
19258,1059855,Полезные советы,Дети,36-40,2019-09-24 19:00:00,5
19259,1059856,Полезные советы,Дети,41-45,2019-09-24 18:29:00,1
19260,1059857,Полезные советы,Дети,41-45,2019-09-24 18:32:00,2
19261,1059858,Полезные советы,Дети,41-45,2019-09-24 18:55:00,3
19262,1059859,Полезные советы,Дети,41-45,2019-09-24 18:56:00,6
19263,1059860,Полезные советы,Дети,41-45,2019-09-24 18:57:00,7
19264,1059861,Полезные советы,Дети,41-45,2019-09-24 18:58:00,10
19265,1059862,Полезные советы,Дети,41-45,2019-09-24 18:59:00,4
19266,1059863,Полезные советы,Дети,41-45,2019-09-24 19:00:00,3
19267,1059864,Полезные советы,Дети,45+,2019-09-24 18:31:00,1
19268,1059865,Полезные советы,Дети,45+,2019-09-24 18:55:00,6
19269,1059866,Полезные советы,Дети,45+,2019-09-24 18:56:00,2
19270,1059867,Полезные советы,Дети,45+,2019-09-24 18:57:00,4
19271,1059868,Полезные советы,Дети,45+,2019-09-24 18:58:00,5
19272,1059869,Полезные советы,Дети,45+,2019-09-24 18:59:00,4
19273,1059870,Полезные советы,Дети,45+,2019-09-24 19:00:00,3
19274,1059871,Полезные советы,Еда,18-25,2019-09-24 18:28:00,1
19275,1059872,Полезные советы,Еда,18-25,2019-09-24 18:30:00,1
19276,1059873,Полезные советы,Еда,18-25,2019-09-24 18:32:00,5
19277,1059874,Полезные советы,Еда,18-25,2019-09-24 18:52:00,1
19278,1059875,Полезные советы,Еда,18-25,2019-09-24 18:53:00,2
19279,1059876,Полезные советы,Еда,18-25,2019-09-24 18:54:00,8
19280,1059877,Полезные советы,Еда,18-25,2019-09-24 18:55:00,13
19281,1059878,Полезные советы,Еда,18-25,2019-09-24 18:56:00,16
19282,1059879,Полезные советы,Еда,18-25,2019-09-24 18:57:00,32
19283,1059880,Полезные советы,Еда,18-25,2019-09-24 18:58:00,27
19284,1059881,Полезные советы,Еда,18-25,2019-09-24 18:59:00,21
19285,1059882,Полезные советы,Еда,18-25,2019-09-24 19:00:00,5
19286,1059883,Полезные советы,Еда,26-30,2019-09-24 18:54:00,2
19287,1059884,Полезные советы,Еда,26-30,2019-09-24 18:55:00,5
19288,1059885,Полезные советы,Еда,26-30,2019-09-24 18:56:00,4
19289,1059886,Полезные советы,Еда,26-30,2019-09-24 18:57:00,5
19290,1059887,Полезные советы,Еда,26-30,2019-09-24 18:58:00,6
19291,1059888,Полезные советы,Еда,26-30,2019-09-24 18:59:00,7
19292,1059889,Полезные советы,Еда,26-30,2019-09-24 19:00:00,2
19293,1059890,Полезные советы,Еда,31-35,2019-09-24 18:30:00,2
19294,1059891,Полезные советы,Еда,31-35,2019-09-24 18:31:00,1
19295,1059892,Полезные советы,Еда,31-35,2019-09-24 18:54:00,1
19296,1059893,Полезные советы,Еда,31-35,2019-09-24 18:55:00,2
19297,1059894,Полезные советы,Еда,31-35,2019-09-24 18:56:00,7
19298,1059895,Полезные советы,Еда,31-35,2019-09-24 18:57:00,3
19299,1059896,Полезные советы,Еда,31-35,2019-09-24 18:58:00,7
19300,1059897,Полезные советы,Еда,31-35,2019-09-24 18:59:00,1
19301,1059898,Полезные советы,Еда,36-40,2019-09-24 18:54:00,1
19302,1059899,Полезные советы,Еда,36-40,2019-09-24 18:55:00,5
19303,1059900,Полезные советы,Еда,36-40,2019-09-24 18:56:00,2
19304,1059901,Полезные советы,Еда,36-40,2019-09-24 18:57:00,4
19305,1059902,Полезные советы,Еда,36-40,2019-09-24 18:58:00,4
19306,1059903,Полезные советы,Еда,36-40,2019-09-24 18:59:00,1
19307,1059904,Полезные советы,Еда,36-40,2019-09-24 19:00:00,6
19308,1059905,Полезные советы,Еда,41-45,2019-09-24 18:52:00,1
19309,1059906,Полезные советы,Еда,41-45,2019-09-24 18:56:00,5
19310,1059907,Полезные советы,Еда,41-45,2019-09-24 18:57:00,1
19311,1059908,Полезные советы,Еда,41-45,2019-09-24 18:59:00,2
19312,1059909,Полезные советы,Еда,41-45,2019-09-24 19:00:00,2
19313,1059910,Полезные советы,Еда,45+,2019-09-24 18:57:00,1
19314,1059911,Полезные советы,Еда,45+,2019-09-24 18:58:00,1
19315,1059912,Полезные советы,Здоровье,18-25,2019-09-24 18:28:00,2
19316,1059913,Полезные советы,Здоровье,18-25,2019-09-24 18:29:00,3
19317,1059914,Полезные советы,Здоровье,18-25,2019-09-24 18:30:00,6
19318,1059915,Полезные советы,Здоровье,18-25,2019-09-24 18:31:00,10
19319,1059916,Полезные советы,Здоровье,18-25,2019-09-24 18:32:00,3
19320,1059917,Полезные советы,Здоровье,18-25,2019-09-24 18:33:00,5
19321,1059918,Полезные советы,Здоровье,18-25,2019-09-24 18:34:00,2
19322,1059919,Полезные советы,Здоровье,18-25,2019-09-24 18:35:00,2
19323,1059920,Полезные советы,Здоровье,18-25,2019-09-24 18:52:00,1
19324,1059921,Полезные советы,Здоровье,18-25,2019-09-24 18:53:00,9
19325,1059922,Полезные советы,Здоровье,18-25,2019-09-24 18:54:00,25
19326,1059923,Полезные советы,Здоровье,18-25,2019-09-24 18:55:00,65
19327,1059924,Полезные советы,Здоровье,18-25,2019-09-24 18:56:00,143
19328,1059925,Полезные советы,Здоровье,18-25,2019-09-24 18:57:00,134
19329,1059926,Полезные советы,Здоровье,18-25,2019-09-24 18:58:00,151
19330,1059927,Полезные советы,Здоровье,18-25,2019-09-24 18:59:00,129
19331,1059928,Полезные советы,Здоровье,18-25,2019-09-24 19:00:00,48
19332,1059929,Полезные советы,Здоровье,26-30,2019-09-24 18:28:00,2
19333,1059930,Полезные советы,Здоровье,26-30,2019-09-24 18:29:00,1
19334,1059931,Полезные советы,Здоровье,26-30,2019-09-24 18:30:00,1
19335,1059932,Полезные советы,Здоровье,26-30,2019-09-24 18:31:00,1
19336,1059933,Полезные советы,Здоровье,26-30,2019-09-24 18:32:00,2
19337,1059934,Полезные советы,Здоровье,26-30,2019-09-24 18:33:00,3
19338,1059935,Полезные советы,Здоровье,26-30,2019-09-24 18:34:00,1
19339,1059936,Полезные советы,Здоровье,26-30,2019-09-24 18:53:00,3
19340,1059937,Полезные советы,Здоровье,26-30,2019-09-24 18:54:00,18
19341,1059938,Полезные советы,Здоровье,26-30,2019-09-24 18:55:00,27
19342,1059939,Полезные советы,Здоровье,26-30,2019-09-24 18:56:00,32
19343,1059940,Полезные советы,Здоровье,26-30,2019-09-24 18:57:00,41
19344,1059941,Полезные советы,Здоровье,26-30,2019-09-24 18:58:00,37
19345,1059942,Полезные советы,Здоровье,26-30,2019-09-24 18:59:00,30
19346,1059943,Полезные советы,Здоровье,26-30,2019-09-24 19:00:00,15
19347,1059944,Полезные советы,Здоровье,31-35,2019-09-24 18:29:00,2
19348,1059945,Полезные советы,Здоровье,31-35,2019-09-24 18:31:00,1
19349,1059946,Полезные советы,Здоровье,31-35,2019-09-24 18:32:00,2
19350,1059947,Полезные советы,Здоровье,31-35,2019-09-24 18:34:00,1
19351,1059948,Полезные советы,Здоровье,31-35,2019-09-24 18:53:00,2
19352,1059949,Полезные советы,Здоровье,31-35,2019-09-24 18:54:00,2
19353,1059950,Полезные советы,Здоровье,31-35,2019-09-24 18:55:00,19
19354,1059951,Полезные советы,Здоровье,31-35,2019-09-24 18:56:00,30
19355,1059952,Полезные советы,Здоровье,31-35,2019-09-24 18:57:00,46
19356,1059953,Полезные советы,Здоровье,31-35,2019-09-24 18:58:00,37
19357,1059954,Полезные советы,Здоровье,31-35,2019-09-24 18:59:00,32
19358,1059955,Полезные советы,Здоровье,31-35,2019-09-24 19:00:00,16
19359,1059956,Полезные советы,Здоровье,36-40,2019-09-24 18:29:00,1
19360,1059957,Полезные советы,Здоровье,36-40,2019-09-24 18:31:00,2
19361,1059958,Полезные советы,Здоровье,36-40,2019-09-24 18:32:00,3
19362,1059959,Полезные советы,Здоровье,36-40,2019-09-24 18:33:00,1
19363,1059960,Полезные советы,Здоровье,36-40,2019-09-24 18:34:00,2
19364,1059961,Полезные советы,Здоровье,36-40,2019-09-24 18:53:00,2
19365,1059962,Полезные советы,Здоровье,36-40,2019-09-24 18:54:00,2
19366,1059963,Полезные советы,Здоровье,36-40,2019-09-24 18:55:00,13
19367,1059964,Полезные советы,Здоровье,36-40,2019-09-24 18:56:00,15
19368,1059965,Полезные советы,Здоровье,36-40,2019-09-24 18:57:00,27
19369,1059966,Полезные советы,Здоровье,36-40,2019-09-24 18:58:00,32
19370,1059967,Полезные советы,Здоровье,36-40,2019-09-24 18:59:00,24
19371,1059968,Полезные советы,Здоровье,36-40,2019-09-24 19:00:00,3
19372,1059969,Полезные советы,Здоровье,41-45,2019-09-24 18:30:00,1
19373,1059970,Полезные советы,Здоровье,41-45,2019-09-24 18:31:00,2
19374,1059971,Полезные советы,Здоровье,41-45,2019-09-24 18:54:00,1
19375,1059972,Полезные советы,Здоровье,41-45,2019-09-24 18:55:00,3
19376,1059973,Полезные советы,Здоровье,41-45,2019-09-24 18:56:00,5
19377,1059974,Полезные советы,Здоровье,41-45,2019-09-24 18:57:00,13
19378,1059975,Полезные советы,Здоровье,41-45,2019-09-24 18:58:00,6
19379,1059976,Полезные советы,Здоровье,41-45,2019-09-24 18:59:00,11
19380,1059977,Полезные советы,Здоровье,41-45,2019-09-24 19:00:00,3
19381,1059978,Полезные советы,Здоровье,45+,2019-09-24 18:30:00,2
19382,1059979,Полезные советы,Здоровье,45+,2019-09-24 18:33:00,1
19383,1059980,Полезные советы,Здоровье,45+,2019-09-24 18:54:00,2
19384,1059981,Полезные советы,Здоровье,45+,2019-09-24 18:55:00,3
19385,1059982,Полезные советы,Здоровье,45+,2019-09-24 18:56:00,8
19386,1059983,Полезные советы,Здоровье,45+,2019-09-24 18:57:00,2
19387,1059984,Полезные советы,Здоровье,45+,2019-09-24 18:58:00,6
19388,1059985,Полезные советы,Здоровье,45+,2019-09-24 18:59:00,6
19389,1059986,Полезные советы,Здоровье,45+,2019-09-24 19:00:00,2
19390,1059987,Полезные советы,Знаменитости,18-25,2019-09-24 18:30:00,2
19391,1059988,Полезные советы,Знаменитости,18-25,2019-09-24 18:31:00,2
19392,1059989,Полезные советы,Знаменитости,18-25,2019-09-24 18:32:00,1
19393,1059990,Полезные советы,Знаменитости,18-25,2019-09-24 18:53:00,2
19394,1059991,Полезные советы,Знаменитости,18-25,2019-09-24 18:54:00,8
19395,1059992,Полезные советы,Знаменитости,18-25,2019-09-24 18:55:00,19
19396,1059993,Полезные советы,Знаменитости,18-25,2019-09-24 18:56:00,20
19397,1059994,Полезные советы,Знаменитости,18-25,2019-09-24 18:57:00,16
19398,1059995,Полезные советы,Знаменитости,18-25,2019-09-24 18:58:00,28
19399,1059996,Полезные советы,Знаменитости,18-25,2019-09-24 18:59:00,20
19400,1059997,Полезные советы,Знаменитости,18-25,2019-09-24 19:00:00,9
19401,1059998,Полезные советы,Знаменитости,26-30,2019-09-24 18:30:00,2
19402,1059999,Полезные советы,Знаменитости,26-30,2019-09-24 18:31:00,2
19403,1060000,Полезные советы,Знаменитости,26-30,2019-09-24 18:32:00,1
